기준_년분기_코드,행정동_코드,행정동_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20252,11410685,홍은2동,2874442,6,3753510000,951615000,37252000,17723000,485994000,351996000,626459000,48224000,275661000,47865000,910721000,4464639,2014247,2450391,782216,773154,556136,656326,675996,1020809,1253974,976308,514483,489828,659274,570773,638741,643416,640069,637998,626361,630143,647911
20252,11410660,홍은1동,3093859,7,1372276000,497016000,27724000,57766000,160079000,7670000,115126000,14254000,107971000,58256000,326414000,3607559,1635339,1972222,500534,434661,512615,544026,620809,994914,1012750,746507,377677,381664,588601,500363,502535,504446,493992,496172,496394,545069,568954
20252,11410655,홍제2동,3664523,7,1595962000,268175000,87767000,2000000,338204000,358326000,79000000,14257000,73062000,33870000,341301000,2124683,940272,1184410,288831,254755,319915,316541,365655,578986,575683,408999,215077,230959,383648,310317,298643,298417,293277,296198,298705,316832,322612
20252,11410640,홍제3동,2807766,6,4329239000,1490523000,103308000,53726000,1034561000,103241000,153189000,52225000,148797000,166566000,1023103000,3718426,1662541,2055885,520117,461282,512458,529480,628075,1067015,950535,753906,429148,441102,644042,499695,525745,530038,521941,525803,527995,539644,547259
20252,11410620,홍제1동,3459117,7,3422474000,727483000,35614000,29064000,916716000,336301000,85731000,106747000,147411000,129454000,907953000,5573389,2441760,3131629,837721,699537,767179,822551,915508,1530893,1563441,1156869,608482,609004,890326,745266,785382,786442,774819,779328,786696,825335,835388
20252,11410615,연희동,3383749,7,53797250000,2172992000,321509000,176107000,47080551000,492040000,271684000,78761000,558371000,209897000,2435338000,8833614,3987833,4845781,1072570,2079189,1413654,1357748,1246642,1663810,2365964,1902794,1055232,1027122,1382530,1099972,1240224,1258877,1251907,1255820,1253262,1279502,1294020
20252,11410585,신촌동,3331768,7,40939815000,3365094000,320961000,165499000,23818416000,247056000,1221289000,878228000,1350078000,1345192000,8228002000,10927017,4440092,6486926,1148885,5205137,1696138,1049920,878410,948528,2296361,2079836,1492558,1518925,2162142,1377194,1523028,1554489,1573263,1593612,1604265,1587928,1490432
20252,11410565,충현동,3210231,7,4012084000,825217000,61164000,31063000,452770000,584592000,69650000,88746000,443263000,84190000,1371429000,10907837,5023736,5884100,1248744,1781371,2128955,2164061,1742858,1841849,2225778,2388845,1686979,1707944,1776673,1121616,1659714,1656973,1720247,1690735,1615549,1296520,1268099
20252,11410555,북아현동,4172659,8,2351985000,1017386000,36401000,113778000,299255000,36767000,162478000,31572000,104212000,147074000,403062000,21125725,10012527,11113197,2517980,3284848,4328245,4590107,3385626,3018917,4908968,4751325,3111860,3047828,3004879,2300864,3255524,3286495,3428582,3371389,3241387,2336337,2206011
20252,11410520,천연동,4197718,8,2587210000,1212926000,57393000,9853000,201893000,20272000,138631000,31890000,129049000,41251000,744052000,3434420,1563237,1871183,583187,420415,475986,566349,583305,805179,918368,731567,412478,390373,543341,438295,493292,500161,498754,500006,490851,479087,472272
20252,11380690,진관동,4070863,8,17914553000,1916756000,2633595000,302009000,6713865000,709668000,785444000,72650000,872797000,878627000,3029142000,6677837,3002126,3675711,1760029,673010,734379,1129091,987137,1394192,1941234,1407068,709106,694069,1024741,901618,941352,944169,936387,936286,939802,981340,998502
20252,11380650,수색동,3253972,7,859829000,135029000,21006000,101206000,92734000,194769000,35756000,19721000,15981000,18741000,224886000,2520081,1185636,1334444,298408,319109,502425,467948,429376,502814,726817,531642,260025,261610,395381,344604,354896,359270,355334,355089,354055,368312,373127
20252,11380640,증산동,2838450,6,2218746000,404027000,60400000,116432000,304414000,656186000,98574000,16834000,134524000,46540000,380815000,2982436,1350381,1632054,453048,366149,462014,483373,490225,727625,863597,627059,312988,306895,463626,408273,421619,424044,420586,423644,421748,432247,438547
20252,11380632,신사2동,2635300,6,1472705000,783737000,25831000,13761000,140866000,5032000,150665000,9420000,25519000,33216000,284658000,2649485,1254407,1395078,470546,293546,385272,409494,389257,701370,725438,565906,294597,290026,422674,350845,374982,375528,371228,374296,373260,383768,396424
20252,11380631,신사1동,2637581,6,4597338000,1274596000,69630000,33609000,424941000,750268000,112865000,166772000,273365000,238789000,1252503000,6005594,2685097,3320496,913486,754141,912506,991637,956704,1477119,1777515,1225291,607341,604977,952462,838008,842395,842494,824948,827504,837862,901129,929264
20252,11380625,역촌동,2521877,6,7193347000,2336788000,57089000,221286000,1226216000,226626000,374617000,191846000,394154000,304151000,1860574000,11179905,5007437,6172468,1687714,1436180,1655140,1840698,1799887,2760285,3214193,2236083,1159920,1179356,1835910,1554443,1566554,1569181,1538871,1547223,1564301,1683081,1710693
20252,11380600,응암3동,2360910,5,8405183000,3851365000,263118000,49011000,790606000,347943000,164816000,427758000,171423000,162661000,2176482000,7780739,3546974,4233765,1020022,1033185,1176057,1278324,1216016,2057136,2202416,1569005,832157,820470,1254456,1102236,1096870,1110018,1096213,1098074,1104470,1131994,1143099
20252,11380590,응암2동,3510245,7,1725339000,620393000,28072000,27313000,223900000,68826000,316678000,35054000,48414000,78620000,278069000,3734426,1727282,2007145,844271,291242,554371,761761,514647,768133,1047448,752524,395566,405272,619965,513651,522187,520377,517384,519024,520940,560604,573911
20252,11380580,응암1동,2726133,6,6573786000,1114567000,61960000,52034000,2273849000,24063000,609465000,138360000,316699000,379246000,1603543000,5132384,2226876,2905507,810040,711014,838289,916307,752009,1104726,1525954,1033634,522328,527808,821511,701150,722721,725953,710708,715602,722958,766349,768091
20252,11380570,대조동,2535013,6,7979217000,1729210000,227566000,111915000,2262444000,60018000,290795000,201188000,511364000,380848000,2203869000,13154681,5817728,7336951,1834632,1886945,2361462,2125376,1982167,2964098,3670083,2636472,1423866,1438842,2159761,1825657,1859872,1873128,1865895,1862426,1870018,1925969,1897370
20252,11380560,구산동,2602334,6,2691473000,820465000,28178000,17686000,735215000,83196000,387328000,24753000,107558000,74475000,412619000,5441081,2361075,3080006,1064577,631033,685830,823679,880807,1355156,1594044,1153309,586471,565683,813483,728092,774419,779391,765726,771293,762456,780693,807103
20252,11380552,갈현2동,2539257,6,6272688000,1855073000,182235000,95820000,547308000,65971000,921386000,260629000,403445000,242562000,1698259000,5702568,2570264,3132304,1069877,763427,754930,910528,883370,1320438,1594793,1189219,615837,607602,910568,784549,814403,811437,801088,806317,809607,825703,834014
20252,11380551,갈현1동,2481200,6,5360227000,848810000,83074000,7138000,991199000,12202000,146164000,721095000,297183000,209309000,2044053000,5345951,2467261,2878690,769587,781955,826113,815698,816467,1336131,1306983,1116710,643670,641462,941025,696101,760307,754032,756884,758696,771459,774051,770521
20252,11380530,불광2동,2396457,5,5007434000,1749528000,103444000,73646000,818255000,661795000,142487000,81442000,106926000,128435000,1141476000,5308720,2445304,2863417,742765,704024,745008,740712,882977,1493233,1545289,1109726,568499,544418,812237,728550,754176,753960,741025,745747,748566,772650,792597
20252,11380520,불광1동,3182963,7,6964416000,1636322000,152209000,346427000,2205001000,15262000,310991000,264044000,348528000,279415000,1406217000,5363640,2395380,2968262,767797,663555,786787,787210,848892,1509400,1553131,1089015,565746,569797,858565,727388,753721,757213,744431,745166,747659,798997,816452
20252,11380510,녹번동,3055864,7,5363575000,1402256000,49079000,112987000,898630000,494262000,245715000,122375000,207963000,135928000,1694380000,6314648,2756344,3558305,797424,811493,1043452,1027484,1025348,1609447,1868051,1317637,647197,642894,972187,866684,895742,898429,889493,888531,891425,920395,930633
20252,11350720,상계10동,3132098,7,1073973000,370953000,33242000,79948000,159460000,18071000,119664000,670000,88879000,73021000,130065000,1837390,801798,1035592,316063,243666,287407,274549,284694,431012,460652,372484,216585,227072,323168,237430,255701,256405,255012,256669,260740,276933,275933
20252,11350710,상계9동,2955988,6,1866638000,626924000,43542000,278000,375107000,8194000,211477000,26709000,96407000,153829000,324171000,1793730,799876,993854,406030,176330,247244,255599,257463,451066,509052,379308,196519,188693,275572,244587,258521,258149,256279,254931,254419,252899,258531
20252,11350700,상계8동,3153561,7,1752556000,565925000,59446000,17096000,291262000,1920000,268680000,9004000,156420000,34663000,348140000,977082,434297,542784,223545,93187,167261,150223,132906,209959,296325,201555,94527,92039,148476,144161,138913,139459,138862,138631,138988,139918,142309
20252,11350695,상계6?7동,3152836,7,15256411000,1579759000,210708000,65742000,8211722000,11907000,929334000,425294000,822603000,877893000,2121449000,6308524,2757267,3551257,1060288,844122,937492,974618,1048267,1443735,1471490,1274363,844165,852124,1099341,767040,903591,906317,913019,911055,914722,896680,863140
20252,11350670,상계5동,2481440,6,2498850000,928025000,69714000,110087000,141968000,51859000,133457000,96550000,132606000,117826000,716758000,5423955,2459543,2964411,769018,624738,612493,765017,979451,1673239,1512548,1078045,575532,594968,915429,747432,760094,764850,749733,754165,763755,809649,821711
20252,11350665,상계3?4동,2644186,6,1415708000,593903000,31863000,70413000,148129000,15101000,96930000,41994000,63758000,24793000,328824000,8411477,3925984,4485494,1210968,861841,932463,1260126,1503665,2642415,2300716,1712434,906892,932854,1429349,1129233,1174778,1174973,1157103,1158935,1160753,1275620,1309315
20252,11350640,상계2동,3122902,7,18961913000,1901013000,340850000,127742000,2548716000,445519000,405816000,953120000,5929083000,817633000,5492421000,10035529,4649803,5385727,1490713,1507124,1343745,1438426,1687284,2568236,2378533,1943528,1232759,1289709,1882766,1308234,1391182,1399468,1393322,1396751,1432823,1509059,1512924
20252,11350630,상계1동,3030316,7,9059824000,3089869000,60114000,174223000,899094000,327780000,280566000,173760000,330046000,365344000,3359028000,6836278,3122510,3713768,1066542,703043,830201,981105,1155583,2099804,1814906,1367615,782488,793150,1173127,904992,958324,957609,943747,946791,951767,1023519,1054520
20252,11350625,중계2?3동,2936682,6,9017735000,5936547000,148972000,146152000,528156000,139085000,305056000,98760000,329762000,267458000,1117787000,4192037,1834298,2357739,831845,439520,528202,669359,690145,1032964,1189316,878299,470707,454674,638556,560486,597497,599737,597513,593822,589914,599153,614400
20252,11350624,중계4동,3196660,7,6624252000,2493179000,38026000,104053000,1112130000,4399000,246124000,173568000,263506000,231130000,1958137000,2750946,1294033,1456913,511499,301618,269715,399234,473435,795446,729831,543159,314408,321093,468284,374171,388743,387603,385858,387681,392250,405005,403807
20252,11350621,중계1동,4623227,8,4648973000,710803000,85098000,191131000,424404000,50026000,1871026000,19731000,368387000,77478000,850889000,3781320,1731140,2050180,1202362,351737,281470,672760,591824,681166,1030257,750610,413110,436462,656301,494580,532079,534591,533207,533086,533678,560608,554068
20252,11350619,중계본동,4197248,8,6438892000,1676988000,45534000,7084000,740754000,398593000,2088314000,41182000,332328000,211600000,896515000,3860993,1751491,2109502,1276467,363419,252255,702226,627356,639269,919130,738052,458989,512588,753929,478305,527067,532011,528064,531847,530574,608029,603400
20252,11350612,하계2동,3625940,7,687956000,355732000,27015000,10158000,5336000,2124000,121977000,4051000,41798000,21624000,98141000,2364149,1057918,1306232,393028,267919,311369,400791,403506,587537,666976,492454,248883,252909,376871,326056,333280,333312,331710,328910,330651,349608,356678
20252,11350611,하계1동,3611061,7,7562337000,3514313000,23489000,5049000,1059550000,474806000,355924000,15693000,300009000,317053000,1496451000,3659164,1737756,1921407,714172,562472,381081,496145,588121,917174,921289,797975,475607,450331,572087,441874,523862,529120,531463,528787,520129,506093,519710
20252,11350600,공릉2동,3394877,7,8739161000,2682653000,66134000,44427000,837301000,614845000,441096000,241872000,1157644000,342339000,2310850000,8370122,3947558,4422564,1708145,1698171,1058267,1226377,1075577,1603586,2285631,1757752,949736,927099,1337298,1112608,1185280,1198783,1191814,1190762,1187141,1203265,1213076
20252,11350595,공릉1동,2786137,6,13987853000,3488894000,279914000,268903000,2987651000,1558160000,198271000,245332000,736316000,487019000,3737393000,10198923,4750652,5448271,1436592,1982033,1372801,1460619,1485852,2461029,2751814,2073867,1141681,1152063,1716819,1362680,1430815,1446426,1428044,1433778,1445484,1506679,1507697
20252,11350580,월계3동,3110675,7,6779053000,5474806000,54236000,5183000,184441000,3270000,171140000,10592000,136640000,164074000,574671000,2444004,1113517,1330488,411191,274625,348791,373488,372073,663836,702363,511911,253914,257508,386068,332242,343690,342671,338709,340644,341296,366589,370406
20252,11350570,월계2동,2728093,6,1848664000,753488000,30611000,5077000,232510000,0,317290000,19046000,44277000,95180000,351185000,3687113,1637527,2049585,738556,419088,423823,569097,534663,1001887,1235594,801229,356978,319693,465110,508509,533483,535515,534036,531504,519725,507307,525545
20252,11350560,월계1동,2777397,6,5615548000,1280513000,50396000,15256000,1049388000,227977000,168444000,244682000,461998000,231981000,1884913000,4694730,2516805,2177925,882052,1222565,507360,568471,576003,938279,1117182,973740,611380,599968,807964,584496,681196,683075,696191,697192,670235,635616,631225
20252,11320710,방학3동,2962092,6,1902715000,380837000,23337000,5750000,278789000,17263000,123426000,28030000,142307000,79734000,823242000,3380248,1587158,1793091,714103,285840,367096,494982,507769,1010460,1063243,707154,338109,317795,487948,465999,479136,479673,470827,469938,470647,495301,514727
20252,11320700,방학2동,2099146,5,2490778000,1138645000,34152000,45775000,368014000,257656000,60083000,26580000,51251000,63872000,444750000,2560484,1224076,1336407,313388,248946,288434,362892,459766,887058,694148,505022,283051,292345,435156,350764,359871,360553,354643,356020,357781,380820,390797
20252,11320690,방학1동,2895702,6,9369884000,3554105000,153474000,145709000,980158000,1302742000,272204000,262760000,373084000,341335000,1984313000,6352247,2967847,3384399,809339,722965,802051,977268,1131892,1908735,1522906,1272460,772218,807655,1154013,822996,891932,892224,885169,884936,892586,952149,953250
20252,11320681,쌍문4동,2968285,6,1712344000,837054000,33237000,75555000,178727000,0,315851000,2941000,62942000,25488000,180549000,2225827,1021046,1204781,490691,194209,261534,335245,337801,606346,622660,463250,238249,243882,360929,296856,316732,318150,309487,312485,311842,323784,333346
